mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,delta_1,delta_2,delta_3,delta_4,delta_5,delta_6,delta_7,delta_8,delta_9,delta_10,delta_11,delta_12,delta_13,delta_14,delta_15,delta_16,delta_17,delta_18,delta_19,delta_20,delta_21,delta_22,delta_23,delta_24,delta_25,delta_26,delta_27,delta_28,delta_29,delta_30,delta2_1,delta2_2,delta2_3,delta2_4,delta2_5,delta2_6,delta2_7,delta2_8,delta2_9,delta2_10,delta2_11,delta2_12,delta2_13,delta2_14,delta2_15,delta2_16,delta2_17,delta2_18,delta2_19,delta2_20,delta2_21,delta2_22,delta2_23,delta2_24,delta2_25,delta2_26,delta2_27,delta2_28,delta2_29,delta2_30,Emotion
-648.0557,66.67059,1.8759756,14.448036,6.463785,17.004889,-6.2728443,-1.2220955,-3.2650464,1.6479801,-7.3969,-3.2250178,0.5609426,-5.446464,-5.2544174,-1.0821863,2.7625577,0.040235918,-0.4725449,1.5645888,0.13733259,-3.54671,-3.2971663,2.4731898,-0.7336155,-2.1973636,-3.2134912,-4.7795367,-1.3002669,-0.2123351,0.027908325,0.05948926,0.058120847,0.027447212,0.03313235,0.041506745,0.033406224,0.034168355,0.01856894,0.00058399304,0.016766425,0.029688489,0.02512077,0.025500644,0.014728676,0.0054683746,0.023493184,0.041164365,0.039147664,0.026089191,0.013021908,0.0071033253,0.0046579367,0.008901373,0.014951356,0.007040139,0.003359886,0.015772834,0.018228026,0.012981014,0.013912389,0.01097656,0.0075767967,0.012533099,0.0059876833,0.0028254765,0.007055223,0.0072620725,0.008251893,0.0055196425,-0.0058730356,-0.0080578355,0.000112375725,0.0016469477,0.00011835983,-0.0020569633,-0.0073343264,-0.0060286787,0.0019159416,0.0062154047,3.2364955e-05,-0.011116259,-0.0129169505,-0.0065927724,-0.003924835,-0.006766758,-0.009330055,-0.005988551,0.00059149734,0.0013731325,6
-519.1336,58.60491,-1.925703,6.0544844,-5.8892946,5.300187,-12.3074,-2.1577947,-9.320501,-8.356326,-6.2915664,-1.057466,-5.031433,-9.248497,-5.47263,-2.9003713,-8.464856,-1.609392,-4.929701,-6.4318314,-4.76124,-3.3532534,-1.6415751,-2.6752973,-3.9537838,6.0020866,3.79038,2.8612332,4.4653955,5.3440566,-0.002817268,-0.0039823265,-0.0039769034,-0.003967774,-0.0039549554,-0.003938349,-0.003917944,-0.003893567,-0.0038651796,-0.0038326404,-0.0037958792,-0.0037547327,-0.0037091083,-0.0036588598,-0.003603938,-0.0035442042,-0.00347958,-0.0034099808,-0.003335382,-0.0032557463,-0.0031710784,-0.0030813986,-0.0029867776,-0.002887294,-0.0027830743,-0.002674282,-0.0025611278,-0.0024438272,-0.002322667,-0.002197953,0.0011566114,0.001634231,0.0016294776,0.0016216016,0.0016107111,0.0015968761,0.0015802532,0.0015609994,0.0015392976,0.0015153566,0.0014894104,0.0014616968,0.0014324785,0.0014020297,0.0013706229,0.0013385471,0.0013060862,0.0012735161,0.0012411115,0.0012091439,0.0011778625,0.0011475189,0.0011183146,0.0010904607,0.0010641331,0.0010394683,0.0010166046,0.0009956448,0.0009766385,0.0009596198,8
-744.97925,79.54144,3.4875152,14.505178,0.5243829,11.875594,-7.874464,4.9611487,-3.88999,-5.6876936,-3.997097,-3.485121,-5.9429197,-2.757093,-3.1464887,-7.0004272,-4.3819475,1.4830004,-4.189044,-6.9542966,-4.5518484,-4.354896,-3.3087711,-3.8450186,-4.038608,-1.5669603,-4.1881485,-2.5764732,-1.4023267,-1.246168,0.092597805,0.1116616,0.06853652,0.030057298,0.009842204,0.0073932493,0.01362365,0.01414401,0.011004335,0.010506164,0.008699407,0.00325492,-0.0038764006,-0.008735448,-0.010272065,-0.005997912,0.003601076,0.011436416,0.016350195,0.016531542,0.013570279,0.012129002,0.009846242,0.009665308,0.012004302,0.012898507,0.012072369,0.007827232,0.0036305094,0.0033661951,0.0012104536,0.0046579815,0.0073635466,0.004312224,-0.00028065062,-0.0023869853,-2.8252909e-05,0.0060981596,0.008633301,0.0037583113,-0.0013148612,-0.0012755548,-0.0023831811,-0.004131081,0.0020004143,0.008462056,0.0072856797,0.0037857965,-0.001177817,-0.00819079,-0.011575164,-0.007028956,-0.0017120308,-0.0022611422,-0.0026167368,-0.003146967,-0.0053000627,-0.0023446593,0.0030581506,0.002683382,2
-806.42487,92.47627,12.395676,20.48876,4.9417605,16.644583,8.064638,11.308652,-5.826811,-4.75821,0.96379,3.8911197,9.506611,-1.4150329,0.26620626,6.373667,-0.23748818,1.4424338,5.194319,2.397448,0.951231,-1.14544,1.6536877,3.145887,-2.6333518,-1.5270438,-0.73373073,-1.7118108,-2.0109742,-0.26545262,-0.05823832,-0.08339415,-0.07501655,-0.042051375,-0.017576175,-0.012937227,-0.011326215,-0.010787663,-0.0133222705,-0.02123855,-0.019079166,0.0009990814,0.015646962,0.0035305684,-0.0031119355,0.009555803,0.017611705,0.005170962,0.0035865984,0.0059936806,0.007959517,0.0051402864,-0.0036035276,0.004526653,0.018044012,0.011595645,0.0032888069,0.0048985044,0.004750133,0.0014166501,0.063802026,0.071408145,0.03544605,0.0072061527,-0.002971169,0.006500724,0.007903316,-0.00062535313,-0.0009716422,0.005568436,0.004352226,-0.0065960735,-0.0036985332,-0.0019977274,-0.0021375632,-0.005941932,-0.0046985177,-0.0028504499,-0.0076141623,-0.0033328624,-0.007276853,-0.0076826275,-0.005459486,-0.006107545,-0.00019175097,-0.008404952,-0.009028678,0.0019697563,0.0053434516,-0.0067481627,4
-643.5401,56.468792,-8.425128,5.870187,-2.6878633,-2.3829002,-9.452643,-1.2810718,-9.147323,-8.59879,-4.6717744,-4.19204,-3.6892543,-4.9237776,-7.7773433,-1.1817538,-4.353051,-7.152083,-4.8118,-2.5734265,-1.8020201,-2.65433,-2.6183374,0.61707675,-0.24712387,-0.73669285,0.1851995,-0.020473264,-1.3983902,0.8200121,0.0024032388,0.0033315367,0.0031346246,0.0028228348,0.002418919,0.0019514593,0.0014518573,0.00095134025,0.0004780299,5.4320877e-05,-0.000304528,-0.0005914529,-0.0008073033,-0.00095975754,-0.0010615604,-0.0011282571,-0.0011756619,-0.001217657,-0.0012643845,-0.0013209649,-0.0013871848,-0.0014578647,-0.0015240281,-0.0015745214,-0.0015979803,-0.0015847548,-0.0015286496,-0.0014280194,-0.0012862975,-0.0011118711,0.00031905418,0.00044205246,0.00041502714,0.00037137902,0.0003132367,0.00024338617,0.00016525203,8.265638e-05,-2.9625596e-07,-7.94689e-05,-0.00015084185,-0.00021088155,-0.00025661488,-0.00028586644,-0.0002974516,-0.0002912286,-0.00026815143,-0.00023023716,-0.0001804668,-0.00012256643,-6.081923e-05,2.8404585e-07,5.6278994e-05,0.00010308808,0.0001373124,0.00015645014,0.00015907708,0.00014494629,0.00011499873,7.130579e-05,5
-728.7466,92.00185,14.93645,17.282978,10.006492,15.464323,-1.6128736,6.694733,2.1902592,2.6140614,2.2096379,0.030374361,2.8760586,2.5255938,2.6652966,0.048382096,1.2287923,3.711671,0.055193562,0.5361153,0.35226095,-0.8772585,3.1964574,1.561464,-1.7820846,1.6904372,-0.13388085,-0.71028423,-0.34165606,-0.007911863,-0.040241033,-0.05161884,-0.038676873,-0.023944875,-0.011452019,-0.0021556194,0.0046662106,0.010383686,0.01589878,0.020097086,0.02043904,0.016003441,0.008973485,0.0027155664,-0.0005132495,-0.00010263138,0.002876188,0.005861689,0.006500775,0.00459218,0.0017260629,-0.00047415635,-0.0010271498,0.00024577262,0.0019120444,0.0014160799,-0.0021717092,-0.006765133,-0.009643371,-0.010133713,0.006485228,0.008523185,0.0065118223,0.0034800721,0.00052864285,-0.0014442027,-0.0024943089,-0.002973161,-0.002886112,-0.0023489397,-0.001864561,-0.0016938495,-0.0016489492,-0.0017422757,-0.002253985,-0.002989565,-0.0032703825,-0.002812812,-0.0019836097,-0.0012740537,-0.0011546738,-0.002153488,-0.0043017752,-0.0067283274,-0.008425197,-0.009094916,-0.0088167805,-0.007514737,-0.0053125555,-0.0027644024,2
-700.94727,63.873997,-9.247144,24.474218,-0.86858565,13.072998,-0.21140091,6.394517,-14.055085,-4.112602,-0.7169994,-1.0666615,-0.19821595,-4.4030724,-3.8425984,2.3760767,-0.9697243,-1.4835123,1.1683748,-0.8800677,-4.2462645,-3.046682,0.74654746,-1.2741648,-3.5978847,-2.2392993,-3.974114,-0.32627296,-0.83693683,-1.5289873,0.19967555,0.16947453,-0.00083521684,-0.036248364,-0.0010940006,0.0009812401,-0.029707061,-0.064583056,-0.067217775,-0.030542899,-0.00015830237,0.006476954,0.00611364,-0.0012253302,-0.0028403348,0.013359966,0.017924095,0.0042563416,0.0023166188,0.0062269885,0.0027905167,0.007992014,0.015618122,0.007975142,-0.00094211416,0.0012422667,0.00420161,0.0016821931,-0.0021406468,-0.00402816,0.079868905,0.062277697,0.0024191588,0.008619992,0.013053772,-0.0022981784,0.00667229,0.021151453,0.01784001,0.013189254,0.0082226815,0.001004465,-0.001223836,-0.0062381024,-0.010715585,-0.004186353,-0.0048233923,-0.016244974,-0.012017664,0.0019782726,0.0013045924,-0.0070933616,-0.009681504,-0.007612443,-0.0040948954,-0.0022306615,-0.00082704565,0.003447279,0.0051364806,6.0288996e-05,6
-817.0342,86.75921,-9.445609,15.401787,5.8849983,12.222077,-11.181739,-7.087448,-8.070794,-8.125497,2.026379,-2.4324272,-2.76827,-6.305632,-4.1017075,-0.6409383,-4.310484,-4.11288,-4.3937006,-5.6155453,-5.683925,-4.4071345,-2.979581,-7.939613,-4.7377424,0.31132504,-3.6254025,-0.6425701,-0.33861864,-0.9119711,0.08256569,0.098280296,0.042943906,-0.015502744,0.012914213,0.021352267,-0.026233308,-0.024056064,0.029372985,-0.00634046,-0.009413936,0.026468774,0.013618289,-0.02604095,-0.0073827496,0.005610021,-0.0013313346,0.0069901343,0.0043283887,0.001767605,0.004362392,0.00040815148,-0.00060706655,-0.003968833,0.0010695893,-0.0053272736,-0.0023069482,-0.011212877,-0.00517763,-0.0004666479,-0.061623443,-0.008028917,0.016417984,-0.057038747,-0.017033651,0.03860904,-0.035460867,-0.031198163,0.013415264,-0.019533118,-0.021342903,0.022097778,-0.0008995906,-0.020885373,0.0011109124,-0.0027394758,-0.011678254,0.008964227,0.012436818,0.013873637,0.01296573,0.0143905785,0.005310913,-0.0015672673,0.00033347495,-0.008427017,-0.001587115,-0.0058627063,0.00071600795,-0.0029680438,4
-529.8235,33.73467,-21.217438,2.3829236,-16.429298,-7.459358,-16.279654,1.5747939,-16.425905,-9.437482,-4.3474846,-6.8603578,-5.8347077,-1.3020748,-8.125788,1.1227146,-2.2361882,-3.7565129,-1.3507295,0.58837694,-2.8630002,0.9490888,1.2825991,0.0086739855,1.8943915,3.2035706,1.9245166,5.097057,2.5623426,0.626007,0.0,0.0,9.934108e-09,0.0,9.934108e-09,-1.9868216e-08,1.9868216e-08,-9.934108e-09,0.0,0.0,0.0,0.0,2.483527e-09,5.5879354e-09,0.0,9.934108e-09,0.0,4.967054e-09,1.2417635e-09,0.0,0.0,6.829699e-09,-4.967054e-09,0.0,0.0,4.967054e-09,7.450581e-09,-2.483527e-09,2.0178657e-09,1.2417635e-09,1.4901161e-08,-2.483527e-09,1.1175871e-08,-4.967054e-09,6.2088173e-10,1.5211603e-08,4.967054e-09,-5.5879354e-09,-1.2417635e-09,-6.829699e-09,8.071463e-09,8.071463e-09,-4.346172e-09,-9.002785e-09,0.0,-2.483527e-09,4.656613e-10,-4.656613e-09,-1.2417635e-09,-4.346172e-09,-2.9491882e-09,1.2417635e-09,-3.7252903e-09,-6.829699e-09,-7.450581e-09,2.483527e-09,0.0,0.0,6.2088173e-10,2.173086e-09,5
-659.5606,55.307648,-2.988753,6.2848544,-1.6601831,0.9536118,-10.968181,-4.697333,-11.369207,-5.4140987,-4.259418,-1.1613497,-8.162404,-4.9913864,-3.087385,-4.485702,-5.959371,-1.7762977,-4.4023943,-3.5964236,-1.9933013,-2.9025257,-4.34436,-3.5872092,-1.7811537,-1.3309842,-2.1995857,0.9090157,-0.9234547,-0.4256556,0.0039789355,0.005470189,0.005023478,0.0043546343,0.0035582376,0.002735839,0.0019758611,0.0013402738,0.000859698,0.0005372039,0.00035764687,0.00029756268,0.0003328242,0.000441774,0.0006043089,0.0007991791,0.0010021344,0.0011865583,0.001326906,0.0014029826,0.0014033684,0.0013259524,0.0011755951,0.00095964223,0.0006842002,0.00035243004,-3.4007593e-05,-0.00047115076,-0.0009486723,-0.0014478705,0.0016475689,0.0023527036,0.002408049,0.002463346,0.0024789993,0.0024238306,0.002285818,0.0020741269,0.0018124526,0.00152788,0.0012406148,0.0009589226,0.00068048027,0.00039801773,0.00010538101,-0.00019880578,-0.0005109874,-0.00082465896,-0.0011315108,-0.0014216303,-0.0016818224,-0.0018950283,-0.0020426835,-0.0021104063,-0.0020950697,-0.0020092875,-0.0018801774,-0.0017413027,-0.0016207427,-0.0015301844,8
-853.4252,84.891335,13.324514,23.649273,11.704288,20.991816,3.7821505,2.718942,-1.2131177,0.025301082,5.737309,2.215295,-1.221712,1.4233373,3.4113445,0.5728898,-0.35754478,1.5741063,1.0781188,-0.2049072,3.8070393,-0.7306938,-2.8134046,1.6870428,2.4874673,-0.2450328,-1.762424,-1.8645099,0.3812089,0.18463586,0.16150144,0.12743951,0.066430606,0.025589885,-0.0073342607,0.013693324,0.03177541,0.0169589,-0.01698157,-0.041170463,-0.035565775,-0.0076618036,-0.007928224,-0.008539217,-0.029454516,-0.023443446,-0.01143775,-0.008592494,-0.007759037,-0.037383467,-0.011234196,-0.009531166,-0.017783444,-0.0033136762,-0.00628507,-0.014412741,-0.017346278,-0.021507036,-0.011347375,0.0025892472,0.030414883,0.015694886,0.014914425,0.00957035,0.0084089665,0.01703794,0.019995907,0.012875406,0.005677613,-0.003398,-0.0048319893,0.010598246,0.012927118,0.0011091746,0.003746334,0.007185402,0.017580085,0.0027084686,-0.007603771,0.013359502,0.0045808502,0.004534113,-0.007102718,-0.012772849,0.007537968,0.00995011,0.013306772,0.007518687,-0.0031843153,0.002920521,2
-518.4787,48.210056,-20.35949,7.464788,-7.040742,9.837351,-20.476484,-8.508889,-10.742299,-11.690839,-6.7271833,-5.9693527,-7.3052416,-4.6153784,-5.7115593,-2.5820622,-7.727042,-2.91066,-2.6375148,-3.6339853,-1.5819421,2.825455,1.743345,3.2359455,4.319634,3.3138804,5.302191,3.1680338,-2.1793773,0.68975204,-1.5661513e-05,-2.2105109e-05,-2.2093922e-05,-2.2088328e-05,-2.2116295e-05,-2.2060362e-05,-2.2082735e-05,-2.2046377e-05,-2.2015614e-05,-2.2004428e-05,-2.1948494e-05,-2.1909338e-05,-2.1864591e-05,-2.1839422e-05,-2.1789081e-05,-2.174713e-05,-2.1685602e-05,-2.1646449e-05,-2.1590515e-05,-2.15178e-05,-2.1461867e-05,-2.1379365e-05,-2.1313643e-05,-2.1238131e-05,-2.1159824e-05,-2.108711e-05,-2.1014395e-05,-2.0913714e-05,-2.0820025e-05,-2.0729132e-05,0.00015532586,0.00021963315,0.00021961812,0.00021953807,0.00021940941,0.00021927657,0.0002190864,0.0002188721,0.00021862425,0.00021833234,0.00021803589,0.00021767686,0.00021729931,0.00021689798,0.00021644002,0.00021596772,0.00021545628,0.00021491827,0.0002143397,0.00021373807,0.00021309448,0.0002124181,0.00021173143,0.00021098087,0.00021021631,0.00020941891,0.00020859529,0.0002077262,0.00020684105,0.00020590835,6
-763.28613,75.63013,7.5964155,21.441793,5.744295,9.54894,-10.697107,7.1472106,-4.8771796,1.4391652,-0.22354393,-0.96732295,1.4236042,4.4031415,0.43845913,-1.2852602,1.0785791,5.726003,1.1613156,-1.7310833,0.3675293,-0.89829886,-0.46960324,0.7295368,-1.1338598,0.08543818,-1.6475031,1.1878437,-1.8639762,-0.4708534,0.0068631503,0.007859033,0.0067483312,0.006638597,0.0060701766,0.007061479,0.007257145,0.006694561,0.006456241,0.005727337,0.005920516,0.005678001,0.0051824288,0.0062060244,0.0065254793,0.0057754186,0.0055206954,0.005352218,0.004926444,0.00547553,0.0059491172,0.004975786,0.0046644113,0.0052870144,0.0048454413,0.005174214,0.0055289026,0.004410089,0.0045918035,0.0048520025,-0.0032305915,-0.0049160086,-0.0045039523,-0.0037652731,-0.004472351,-0.004405863,-0.0039125853,-0.0040382165,-0.0035991746,-0.0040789056,-0.0039740643,-0.0031280012,-0.0024688668,-0.001575098,-0.002740027,-0.0035867747,-0.003434468,-0.0031786268,-0.0021245508,-0.0019377802,-0.0019189537,-0.0026573273,-0.003030157,-0.0019549993,-0.0018491042,-0.0011804439,-0.0002395148,-0.00054074486,-0.00027118906,0.00017039952,7
-682.7702,68.89157,11.600739,22.33717,4.758758,14.11948,-5.8589177,2.6090527,-10.520193,-7.997404,2.9756107,-1.8826433,-3.2352328,-4.8274975,0.2406605,1.2673111,-2.623002,2.6854522,-0.4189984,-2.6378205,-1.1685226,-2.8133194,-1.5170034,-0.97282225,-4.9977684,-1.5613388,-1.1695007,-2.1174479,-3.8805192,-3.1914775,-0.0019041144,-0.0027753995,-0.002770092,-0.0022439645,-0.0010326272,0.0007509434,0.0028137746,0.0046719443,0.0059122625,0.006592823,0.0071080523,0.0076642917,0.008147737,0.008369897,0.0081527755,0.0073778965,0.00625105,0.005307311,0.00490866,0.0049331863,0.005052354,0.005027813,0.0047216984,0.004190059,0.0037893937,0.0038514824,0.0042693433,0.00465604,0.004780137,0.0046309386,-0.0006856089,-0.00074380374,-0.0008292308,-0.0018132821,-0.0027891193,-0.0033336561,-0.004348654,-0.005891167,-0.0068598767,-0.007273914,-0.008093456,-0.008998038,-0.009069389,-0.0088344095,-0.009100945,-0.009186237,-0.00849111,-0.007905784,-0.007907413,-0.0075791837,-0.006715288,-0.0063082823,-0.006345746,-0.0058439607,-0.005045094,-0.00488271,-0.0049136914,-0.004320407,-0.003736986,-0.0038343964,4
-717.7917,80.86392,1.4017401,11.768373,9.481985,13.509792,-3.790158,1.4660016,-4.572098,-2.2600513,-9.016098,-0.76962525,4.4409566,-5.2807217,0.2961025,3.5028472,-2.6772015,-2.0838413,4.05254,-1.8109027,-5.059231,-1.7245989,1.9361318,-0.8515901,-2.940734,-2.5581732,0.2413188,-0.52320266,-5.103484,-0.22011009,-0.004609119,-0.0064924834,-0.0064173294,-0.006298224,-0.0061437446,-0.005964449,-0.005771675,-0.0055762874,-0.0053874734,-0.00521167,-0.0050520576,-0.004908197,-0.0047762697,-0.004649704,-0.00452012,-0.004378541,-0.004216542,-0.0040275995,-0.0038078022,-0.0035567202,-0.0032774499,-0.002976456,-0.0026629488,-0.0023478873,-0.002042825,-0.0017586754,-0.0015044758,-0.0012865382,-0.0011077091,-0.00096721604,-0.0018291802,-0.0025745726,-0.0025388207,-0.0024824978,-0.0024101844,-0.0023274443,-0.002240307,-0.0021544984,-0.0020747972,-0.0020045312,-0.001945227,-0.0018964465,-0.0018559486,-0.0018199919,-0.0017838314,-0.0017424116,-0.001690958,-0.0016257509,-0.0015444298,-0.0014465335,-0.0013334827,-0.0012085689,-0.0010765105,-0.0009429818,-0.0008140237,-0.000695326,-0.0005915867,-0.00050603604,-0.00044008406,-0.0003931865,3
-531.3525,65.17462,-5.3091593,6.2215137,0.866429,6.9909825,-10.232423,0.9648933,3.2008333,-4.324259,-4.543173,0.9501896,-2.2150772,-1.3356676,-0.6437412,-1.0842496,-3.9482305,-0.051124044,-0.93720543,-4.1704273,-1.3965533,-1.6427231,-0.94106746,0.23435566,-2.6209974,-0.63410944,0.5547185,-0.3474246,-1.7993178,0.4919932,0.002019872,0.0028549032,0.0028497675,0.0028412354,0.0028293324,0.0028141297,0.002795704,0.0027741315,0.002749494,0.002721975,0.0026915749,0.0026585457,0.002623002,0.002585068,0.0025449628,0.002502839,0.0024588706,0.0024132626,0.002366187,0.0023178556,0.002268452,0.0022181892,0.0021672319,0.0021158026,0.0020640674,0.0020122323,0.0019604662,0.0019089424,0.0018578188,0.0018072504,0.0041434546,0.005855002,0.0058401646,0.0058155186,0.005781137,0.005737158,0.0056837327,0.0056210496,0.005549334,0.005468882,0.0053799343,0.0052828523,0.0051779533,0.0050656283,0.0049462803,0.0048203086,0.0046881735,0.0045503294,0.004407254,0.004259431,0.0041073696,0.0039515733,0.0037925744,0.003630885,0.003467032,0.0033015471,0.0031349522,0.002967763,0.0028004907,0.002633645,5
-738.4468,67.87298,16.578741,24.295769,5.242277,16.799334,-0.21335573,7.632754,0.21614094,2.9606714,-1.2474251,-0.47552896,1.2539127,3.490979,-2.7453096,0.9548643,-1.8446896,2.804336,3.4021456,-1.2066002,1.357867,-0.6594787,0.2793046,0.1284103,-3.2009134,-1.0186969,-0.61184627,-0.6915076,-1.9017603,-0.56627285,0.0050385087,0.0072010183,0.0074424036,0.007870297,0.008462029,0.009113818,0.009653545,0.009903461,0.009743079,0.009119443,0.008007674,0.0063859033,0.0042762994,0.0018268602,-0.0006534023,-0.0027652774,-0.004166815,-0.0047051935,-0.004457727,-0.0036734005,-0.0026627867,-0.0016993593,-0.0009711878,-0.00058297167,-0.000570156,-0.0008901505,-0.0013981131,-0.0018622353,-0.0020575817,-0.0019000077,0.0005862301,0.00053151156,-0.00033420103,-0.001654377,-0.0032058943,-0.0047356775,-0.0060729403,-0.007124468,-0.0077654147,-0.0078076622,-0.0071379463,-0.0058659283,-0.004277765,-0.0026292,-0.0010134637,0.00057378004,0.0021004824,0.0034677011,0.0045698383,0.0053195385,0.0056207166,0.005390871,0.004654315,0.0035816887,0.002395914,0.0012536906,0.00025371896,-0.00047206585,-0.00076552085,-0.0005910525,3
-767.9288,84.76897,13.016237,22.894442,10.087514,15.085342,-3.256012,13.2099,-5.4916987,-1.3608384,0.15125582,-0.75033057,2.538795,-1.5531044,-1.086464,1.4216424,0.078339666,-2.0873947,-0.5242278,-1.498604,0.83177876,2.1928437,-0.32097092,0.9112787,0.34580275,0.052882876,-1.0653273,-0.81840074,0.1862321,-0.1992458,-0.06367514,-0.06864097,-0.029790303,-0.007176913,-0.0027142956,-0.0025740892,-0.0018204909,-0.004791928,-0.008693293,-0.009849065,-0.008396592,-0.005731338,-0.004379911,-0.0014084248,0.0025431737,0.0033736771,0.0013784181,-0.00074918044,0.0010440098,0.0045315614,0.0066399504,0.0074906345,0.005450594,0.002345821,6.4830834e-05,-0.0022908507,-0.006362086,-0.011238465,-0.013697136,-0.01545508,0.04211448,0.043573156,0.013385202,-0.0059388983,-0.010843387,-0.011223859,-0.011035301,-0.0064714462,-0.0011949736,-0.00019832487,-0.0013076885,-0.0006597647,0.0019015226,0.0021338232,0.0009320876,0.0015430505,0.0041379747,0.007262617,0.006467545,0.0022367262,-0.00095807045,-0.001234654,0.0012157541,0.0035746684,0.003603936,0.0011347644,-0.00071159407,0.00034689496,0.0019027949,0.003211924,1
-629.3238,76.28148,0.4143311,10.397514,7.6861544,13.954685,-6.4417806,4.05212,4.658795,-0.7604838,-2.5607083,2.033303,0.96542776,0.3497757,0.7635197,-0.21897905,-0.43346304,1.9842732,1.9520797,-0.14364435,0.016851656,-1.1234115,0.20441428,0.61783063,-1.2111279,0.27290004,0.38303208,-0.30282864,-1.1772959,-0.82927513,-0.078210935,-0.09328907,-0.061079077,-0.043875556,-0.040410176,-0.02822809,-0.0038911928,0.011941511,0.007968533,-0.0015866023,0.00027524508,0.010715748,0.015927596,0.012544619,0.010430526,0.017401787,0.02846678,0.03183112,0.023107318,0.0107209645,0.0055333483,0.0071951295,0.0057631847,-0.0027481487,-0.009181364,-0.0040208073,0.00785569,0.01259751,0.005997266,-0.0012881454,-0.004893743,-0.0058529717,-0.0040532625,-0.0034862352,-0.0038304133,-0.0036172015,-0.0028253493,-0.002757497,-0.00436312,-0.007613493,-0.011381559,-0.013581855,-0.012992344,-0.0109947445,-0.009676207,-0.008703906,-0.0066970726,-0.0049905446,-0.0062343106,-0.009173816,-0.009161321,-0.0050402833,-0.0013952804,-0.0019285934,-0.004219582,-0.0038262603,-0.0008303294,0.0009817703,-1.973536e-05,-0.0014707426,5
-500.41187,52.089264,-8.282822,7.870646,2.0186667,8.143686,-10.212857,0.437267,0.3196881,-4.433334,-4.9011793,-1.6776471,-3.6438258,-1.7749813,-0.93040013,-1.7808776,-5.6965523,-1.7143483,-1.4072188,-3.8616161,-2.310238,-1.0546014,-0.38088524,0.7045854,0.09968643,1.8266164,0.9572615,0.7853236,-0.48100615,1.3799948,0.00254192,0.0020471928,-0.00085322413,-0.0018440204,0.00018202764,0.0029379218,0.0033285823,0.0009327939,-0.0015421653,-0.0013238109,0.0013159147,0.0033975004,0.0026028703,-0.00013879528,-0.0017367429,-0.00042709816,0.0022789224,0.0033409696,0.0016107268,-0.00092641666,-0.0014313582,0.00060797663,0.0028628642,0.0028252008,0.00059930375,-0.0012863455,-0.00075544085,0.0015270591,0.0029777887,0.0020187357,0.00026405154,-0.00029592568,-0.0015575541,-0.0020046958,-0.0011389063,7.575338e-05,0.00028980934,-0.0007274772,-0.001834691,-0.0017944518,-0.0006515854,0.00032322822,5.489241e-05,-0.0011408131,-0.001918411,-0.0014080189,-0.00017932066,0.00040561473,-0.000284331,-0.001455167,-0.0017876612,-0.0009113491,0.0001961617,0.00031569923,-0.0006540865,-0.0016021801,-0.0014614207,-0.0003938728,0.00041301956,8.699306e-05,5
-656.6487,57.81836,-12.655155,6.085385,0.15021373,1.7987131,-13.527443,3.5981176,-6.9879255,-2.0625644,-2.4534042,-3.7199066,-3.274714,-4.1300387,-4.333189,-1.8052018,-0.36055174,-0.074744485,-1.1932747,1.2428255,-2.0738342,-0.79294425,-1.3307178,0.061827622,1.2371981,-0.38512403,-1.8834538,-1.0826946,-1.9149603,0.46936294,0.031794403,0.04239034,0.03555345,0.026699545,0.018428162,0.01260867,0.009756605,0.009129207,0.009401645,0.0094975,0.009114842,0.008707617,0.009003969,0.010389193,0.012527062,0.014430698,0.014935054,0.013302248,0.0096291145,0.004841667,0.00028892155,-0.0028445357,-0.004006359,-0.0034101347,-0.0018100954,-7.6892014e-05,0.0011926021,0.001854514,0.002150169,0.0024784198,-0.005081209,-0.0075181285,-0.008351144,-0.0092697255,-0.009794688,-0.00959291,-0.0086114295,-0.007079016,-0.005383274,-0.0038883912,-0.0027806247,-0.0020112724,-0.0013587717,-0.0005752986,0.00045756635,0.0016459088,0.0027202577,0.0033761512,0.0034436546,0.0029895715,0.0022897576,0.0016825391,0.001384762,0.0013770356,0.0014256326,0.0012286821,0.00060342246,-0.00039263567,-0.0014724745,-0.002255381,8
